,id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,Model Inference,Model Answer
287,history-2021-301-25,D,multiple_choice,12.0,"['Liên hợp quốc được thành lập', 'Hiệp ước an ninh Mĩ-Nhật được kí kết', 'Xu thế toàn cầu hóa xuất hiện', 'Quốc tế Cộng sản được thành lập']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời ki 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"
        Do not repeat the question or choices.
        ### Answer:
model
[D]

**Reasoning:**

The establishment of the Comintern (International Communist Organization) in 1919 was the most direct",D
288,history-2020-304-18,B,multiple_choice,12.0,"['Chiến tranh thế giới thứ hai kết thúc', 'Quốc tế Cộng sản được thành lập', 'Liên minh châu Âu được thành lập', 'Chiến tranh thế giới thứ hai bùng nổ']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời kì 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"
model
[B]

**Reasoning:**

The establishment of the Comintern (International Communist Organization) in 1919 was a *critical",B
289,history-2020-303-12,D,multiple_choice,12.0,"['Chiến tranh thế giới thứ hai bùng nổ.', 'Chiến tranh thế giới thứ hai kết thúc.', 'Liên minh châu Âu được thành lập.', 'Cách mạng vô sản ở Nga thành công.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời kì 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"[A]

**Reasoning:**

The outbreak of World War II (A) had a profound and direct impact on the development of the Vietnamese",A
290,history-2020-301-13,C,multiple_choice,12.0,"['Liên minh châu Âu được thành lập.', 'Chiến tranh thế giới thứ hai bùng nổ.', 'Nước Nga Xô viết ra đời.', 'Chiến tranh thế giới thứ hai kết thúc.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời kì 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"[C]

**Reasoning:**

The rise of the Soviet Union (Nước Nga Xô viết) and the subsequent spread of communist ideology",C
291,history-2021-302-29,A,multiple_choice,12.0,"['Nước Nga Xô viết được thành lập.', 'Xu thế toàn cầu hóa xuất hiện.', 'Hiệp ước an ninh Mĩ Nhật được kí kết.', 'Liên hợp quốc được thành lập.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời kì 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"[A]

**Reasoning:** The establishment of the Soviet Russia in 1917 had a profound impact on the development of Vietnamese nationalism",A
292,history-2021-303-29,B,multiple_choice,12.0,"['Hiệp ước an ninh Mĩ-Nhật được kí kết.', 'Quốc tế Cộng sản được thành lập.', 'Liên hợp quốc được thành lập.', 'Xu thế toàn cầu hóa xuất hiện.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời kì 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân," Answer:
model
[B]

**Reasoning:**

The establishment of the Comintern (International Communist Organization) in 1919 had a *direct",B
293,history-2021-303-23,B,multiple_choice,12.0,"['Nước Cộng hòa Ấn Độ được thành lập.', 'Chiến tranh thế giới thứ hai bùng nổ.', 'Liên Xô phóng thành công vệ tinh nhân tạo.', 'Nước Cộng hòa Nhân dân Trung Hoa ra đời.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam trong giai đoạn 1939-1945?,,1.0,,,Bối cảnh/Nguyên nhân,"[B]

**Reasoning:**

The Second World War (B) had a profound and direct impact on the lead-up to and the",B
294,history-2021-302-24,A,multiple_choice,12.0,"['Phát xít Đức đầu hàng phe Đồng minh', 'Liên Xô phóng thành công vệ tinh nhân tạo', 'Nước Cộng hòa Nhân dân Trung Hoa ra đời', 'Nước Cộng hòa Ấn Độ được thành lập']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam trong giai đoạn 1939-1945?,,1.0,,,Bối cảnh/Nguyên nhân,"
model
[A]

**Reasoning:**

The rise of Fascist Germany and the subsequent events of World War II had a profound impact on Vietnam.",A
295,history-2021-301-30,D,multiple_choice,12.0,"['Nước Cộng hòa Ấn Độ được thành lập', 'Liên Xô phóng thành công vệ tinh nhân tạo', 'Nước Cộng hòa Nhân dân Trung Hoa ra đời.', 'Quân phiệt Nhật Bản đầu hàng Đồng minh']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam trong giai đoạn 1939-1945?,,1.0,,,Bối cảnh/Nguyên nhân,"
model
[C]

**Reasoning:**

The rise of the Chinese Communist Republic (People's Republic of China) in 1949",C
296,history-2021-304-26,A,multiple_choice,12.0,"['Quân Đồng minh chiến thắng phe phát xít.', 'Nước Cộng hòa Ấn Độ được thành lập.', 'Liên Xô phóng thành công vệ tinh nhân tạo.', 'Nước Cộng hòa Nhân dân Trung Hoa ra đời.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam trong giai đoạn 1939-1945?,,1.0,,,Bối cảnh/Nguyên nhân," Answer:
model
[A]

**Reasoning:**

The rise of the Communist Party of the Soviet Union and the victory of the Allied forces in World War II",A
297,history-2023-303-23,C,multiple_choice,12.0,"['Đồng loạt hoàn thành cải cách ruộng đất.', 'Đồng loạt lật đổ chế độ phong kiến.', 'Tổ chức thành công Hội nghị cấp cao.', 'Lần lượt gia nhập tổ chức ASEAN.']",Sự kiện nào sau đây biểu thị quyết tâm đoàn kết chiến đấu chống Mĩ của nhân dân ba nước Việt -Lào-Campuchia trong giai đoạn 1969-1973?,,1.0,,,Sự kiện / Hoạt động,"[C]

**Reasoning:**

The correct answer is [C]. From 1969 to 1973, the",C
298,history-2021-302-21,A,multiple_choice,12.0,"['Hội đồng tương trợ kinh tế (SEV) ra đời', 'Hệ thống Vécxai-Oasinhtơn được thiết lập', 'Chiến tranh thế giới thứ nhất kết thúc', 'Chiến tranh thế giới thứ hai bùng nổ']",Sự kiện nào sau đây diễn ra trong thời kì Chiến tranh lạnh (1947-1989)?,1.0,,,,Sự kiện / Hoạt động," choices.
        ### Answer:
model
[A]

**Reasoning:** The Council for Mutual Economic Assistance (Comecon), later known as the Economic Assistance Council, was established in ",A
299,history-2021-301-21,C,multiple_choice,12.0,"['Chiến tranh thế giới thứ nhất kết thúc', 'Chiến tranh thế giới thứ hai bùng nổ', 'Tổ chức Hiệp ước Vácsava được thành lập', 'Hệ thống Vécxai-Oasinhtơn được thiết lập']",Sự kiện nào sau đây diễn ra trong thời kì Chiến tranh lạnh (1947-1989)?,1.0,,,,Sự kiện / Hoạt động," or choices.
        ### Answer:
model
[C]

**Reasoning:** The Warsaw Pact, formally known as the Treaty of Warsaw, was established in 1955 as a",C
300,history-2021-303-5,A,multiple_choice,12.0,"['Mĩ thực hiện Kế hoạch Mácsan.', 'Hệ thống Vécxai-Oasinhtơn được thiết lập.', 'Chiến tranh thế giới thứ hai bùng nổ.', 'Chiến tranh thế giới thứ nhất kết thúc.']",Sự kiện nào sau đây diễn ra trong thời kì Chiến tranh lạnh (1947-1989)?,1.0,,,,Sự kiện / Hoạt động,"model
[A]

**Reasoning:** The Marshall Plan (Kế hoạch Mácsan) was a U.S. initiative implemented in 1",A
301,history-2021-304-15,D,multiple_choice,12.0,"['Hệ thống Vécxai-Oasinhtơn được thiết lập.', 'Chiến tranh thế giới thứ nhất kết thúc.', 'Chiến tranh thế giới thứ hai bùng nổ.', 'Tổ chức Hiệp ước Bắc Đại Tây Dương (NATO) ra đời']",Sự kiện nào sau đây diễn ra trong thời kì Chiến tranh lạnh (1947-1989)?,1.0,,,,Sự kiện / Hoạt động,"[A]

**Reasoning:** The Warsaw Pact was established in 1955 as a direct response to the formation of NATO (D",A
302,history-2023-302-23,B,multiple_choice,12.0,"['Sự ra đời của Diễn đàn hợp tác Á-Âu', 'Chiến tranh thế giới thứ hai kết thúc', 'Xu thế toàn cầu hóa diễn ra mạnh mẽ', 'Hiệp hội các quốc gia Đông Nam Á ra đời']",Sự kiện nào sau đây tác động đến sự phát triển kinh tế Mĩ trong những năm 1945-1950?,,1.0,,,Bối cảnh/Nguyên nhân,"model
[B]

**Reasoning:** The period 1945-1950 was profoundly shaped by the aftermath of World War II",B
303,history-2023-301-26,A,multiple_choice,12.0,"['Vua Bảo Đại tuyên bố thoái vị', 'Sài Gòn giành được chính quyền', 'Hiệp định Sơ bộ được kí kết', 'Hà Nội giành được chính quyền']",Sự kiện nào sau đây đánh dấu chế độ phong kiến Việt Nam hoàn toàn sụp đổ?,,1.0,,,Sự kiện / Hoạt động," reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[A]

**Reasoning:**

While several events contributed to the end of the Vietnamese monarchy, the declaration of Bao Dai’s abdication",A
304,history-2020-301-36,A,multiple_choice,12.0,"['sự thành công trong thực tế của chiến lược đại đoàn kết dân tộc,', 'thành công trong xây dựng cơ quan chuyên trách chống “giặc dốt” và phổ cập văn hóa.', 'thành công của chủ trương mở rộng Hội Liên hiệp quốc dân Việt Nam.', 'việc thực hiện quan điểm “văn hóa hóa kháng chiến” của Đảng Cộng sản Đông Dương.']",Sự ra đời của Hội Văn hóa Cứu quốc Việt Nam năm 1944 là một minh chứng cho,,,1.0,,Đánh giá,".
        ### Answer:
model
[A]

**Reasoning:**

The formation of the Vietnamese National Cultural Liberation Association in 1944 directly reflects the success of the",A
305,history-2020-304-33,A,multiple_choice,12.0,"['tinh thần dân tộc của những người hoạt động trên lĩnh vực văn hóa.', 'thành công của chủ trương mở rộng Hội Liên hiệp quốc dân Việt Nam.', 'thành công trong xây dựng cơ quan chuyên trách chống “giặc dốt” và phổ cập văn hóa.', 'việc thực hiện quan điểm “văn hóa hóa kháng chiến"" của Đảng Cộng sản Đông Dương.']",Sự ra đời của Hội Văn hóa Cứu quốc Việt Nam năm 1944 là một minh chứng cho,,,1.0,,Đánh giá,".
        ### Answer:
model
[A]

**Reasoning:** The formation of the Vietnamese National Cultural Association in 1944 directly reflects the profound patriotic spirit of those",A
306,history-2022-302-37,C,multiple_choice,12.0,"['Khuynh hướng dân chủ tư sản không còn ảnh hưởng trong các tầng lớp nhân dân.', 'Chính đáng của giai cấp công nhân đã giành được quyền lãnh đạo thống nhất', 'Cuộc khủng hoảng về đường lối cứu nước đang từng bước được giải quyết.', 'Mọi tổ chức chính trị ở Việt Nam đều chịu ảnh hưởng của Quốc tế Cộng sản.']",Sự xuất hiện của các tổ chức cộng sản năm 1929 phản ánh đúng đặc điểm nào sau đây của phong trào dân tộc dân chủ ở Việt Nam?,,,1.0,,Đánh giá,"model
[A]

**Reasoning:** The emergence of communist organizations in 1929, such as the Indochinese Communist Party, directly",A
307,history-2022-304-33,A,multiple_choice,12.0,"['Lực lượng thanh niên tri thức đã có chuyển biến tích cực về nhận thức chính trị.', 'Mọi tổ chức chính trị ở Việt Nam đều chịu ảnh hưởng của Quốc tế Cộng sản,', 'Chính đáng của giai cấp công nhân đã giành được quyền lãnh đạo thống nhất.', 'Khuynh hướng dân chủ tư sản không còn ảnh hưởng trong các tầng lớp nhân dân.']",Sự xuất hiện của các tổ chức cộng sản năm 1929 phản ánh đúng đặc điểm nào sau đây của phong trào dân tộc dân chủ ở Việt Nam?,,,1.0,,Đánh giá,"[A]

**Reasoning:**

The emergence of communist organizations in 1929, specifically the establishment of the Indochinese Communist",A
308,history-2023-302-19,A,multiple_choice,12.0,"['Pháp', 'Italia', 'Thụy Điển', 'Hà Lan']","Theo Hiệp định Sơ bộ (6-3-1946), quân đội nước nào sau đây được ra miền Bắc Việt Nam thay quân Trung Hoa Dân quốc làm nhiệm vụ giải giáp quân Nhật?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"model
[A]

The 1946 Fontainebleau Agreement (Sơ bộ) between France and Việt Minh stipulated that the Chinese Nationalist Army (ROC",A
309,history-2022-302-11,C,multiple_choice,12.0,"['Phần Lan', 'Bồ Đào Nha', 'Trung Hoa Dân quốc', 'Áo']","Theo Hiệp định Sơ bộ (ngày 6-3-1946), Pháp được ra miền Bắc Việt Nam thay thế lực lượng quân đội nào sau đây giải giáp quân Nhật Bản?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[C]

Reasoning: The 1945 Sơ bộ Agreement (Preliminary Agreement) between France and Ho Chi Minh’s Viet",C
310,history-2022-303-17,C,multiple_choice,12.0,"['Brunây', 'Áo', 'Nhật Bản', 'Ănggôla']","Theo Hiệp định Sơ bộ (ngày 6-3-1946), quân Pháp được ra miền Bắc Việt Nam làm nhiệm vụ giải giáp quân đội nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,":
model
[B]

Reasoning: The Sơ bộ (Preliminary) Agreement of 6 March 1946 stipulated that French forces would deploy",B
311,history-2020-304-23,D,multiple_choice,12.0,"['Đông Đức', 'Đông Âu', 'Đông Béclin', 'Tây Béclin']","Theo quyết định của Hội nghị Ianta (tháng 2-1945), Liên Xô không được phân chia phạm vi ảnh hưởng ở địa bàn nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        ### Answer:
model
[B]

**Reasoning:**

The Yalta Conference (February 1945) established the basic framework for the post-World",B
312,history-2020-301-30,D,multiple_choice,12.0,"['Đông Béclin.', 'Đông Âu.', 'Đông Đức.', 'Tây Âu.']","Theo quyết định của Hội nghị Ianta (tháng 2-1945), Liên Xô không được phân chia phạm vi ảnh hưởng ở địa bàn nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[B]

The Yalta Conference (February 1945) established that the Soviet Union would receive control over the Baltic states (E",B
313,history-2020-303-26,C,multiple_choice,12.0,"['Đông Âu.', 'Đông Béclin.', 'Tây Đức.', 'Đông Đức.']","Theo quyết định của Hội nghị Ianta (tháng 2-1945), Liên Xô không được phân chia phạm vi ảnh hưởng ở địa bàn nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[A]

**Reasoning:** The Yalta Conference (February 1945) established the basic framework for the post-World War",A
314,history-2021-304-10,B,multiple_choice,12.0,"['Tây Âu', 'Bắc Triều Tiên', 'Tây Đức', 'Tây Béclin']","Theo quyết định của Hội nghị Ianta (tháng 2-1945), quân đội Liên Xô chiếm đóng khu vực nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,":
model
[C]

**Reasoning:** The Yalta Conference in February 1945 resulted in agreements for the Soviet Union to occupy and administer",C
