,id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,Model Inference,Model Answer
274,history-2022-303-22,C,multiple_choice,12.0,"['Cuba', 'Libi', 'Liên Xô', 'Ai Cập']",Quốc gia nào sau đây mở đầu kỉ nguyên chinh phục vũ trụ của loài người?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,". Ai Cập

    Answer:
model
[C] The Soviet Union was the first country to successfully launch a satellite into orbit (Sputnik 1 in 1957), marking the beginning of the space age. Cuba, Libya, and Egypt did not achieve this milestone.",C
275,history-2020-304-15,A,multiple_choice,12.0,"['Ấn Độ', 'Việt Nam', 'Lào', 'Campuchia']",Quốc gia nào sau đây tuyên bố độc lập và thành lập nước cộng hòa vào năm 1950?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"

    Answer:
model
[B] The Democratic Republic of Vietnam, led by Ho Chi Minh, declared its independence on September 2, 1945, and established a provisional government. India gained independence in 1947, Laos and Cambodia declared independence",B
276,history-2024-301-11,C,multiple_choice,12.0,"['Ai Cập.', 'Ấn Độ.', 'Liên Xô.', 'Thái Lan.']",Quốc gia nào sau đây ở châu Âu chịu hậu quả nặng nề bởi cuộc Chiến tranh thế giới thứ hai (1939-1945)?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[C] The Soviet Union suffered the most devastation during World War II, with massive loss of life, widespread destruction of infrastructure, and territorial losses to Germany. While all European nations were affected, the Soviet Union endured the greatest human and material cost.",C
277,history-2021-303-16,B,multiple_choice,12.0,"['Trung Quốc.', 'Ai Cập.', 'Ấn Độ.', 'Nhật Bản.']","Sau Chiến tranh thế giới thứ hai, một trong những quốc gia ở châu Phi giành được độc lập là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,". Nhật Bản.

    Answer:
model
[B] Egypt was one of the first African nations to gain independence after World War II, achieving it in 1952 following the Free Officers Movement's coup. China gained independence much earlier, in the 1910s",B
278,history-2021-304-20,D,multiple_choice,12.0,"['Nhật Bản.', 'Trung Quốc.', 'Ấn Độ', 'Libi.']","Sau Chiến tranh thế giới thứ hai, một trong những quốc gia ở châu Phi giành được độc lập là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"
D. Libi.

    Answer:
model
[D] Libya gained independence after World War II. Following the defeat of Italy and the disruption of colonial rule during the war, Libya declared independence in 1951. Japan and China were already independent prior to the war, and India gained",D
279,history-2021-301-14,D,multiple_choice,12.0,"['Ấn Độ', 'Nhật Bản', 'Trung Quốc', 'Môdămbích']","Sau Chiến tranh thế giới thứ hai, một trong những quốc gia ở châu Phi giành được độc lập là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,". Môdămbích

    Answer:
model
[D] The Rhodesian Bush War began in 1964, and Rhodesia gained independence from Britain in 1965. The country then declared itself the Republic of Rhodesia and was subsequently subjected to international sanctions and a protracted civil war",D
280,history-2021-302-6,D,multiple_choice,12.0,"['Nhật Bản.', 'Ấn Độ.', 'Trung Quốc.', 'Ănggola.']","Sau Chiến tranh thế giới thứ hai, một trong những quốc gia ở châu Phi giành được độc lập là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"ola.

    Answer:
model
[D] Angola gained independence after World War II. Following the dismantling of European colonial empires, many African nations, including Angola, sought and achieved independence in the decades following the war. Japan and India gained independence earlier, and China’s independence was",D
281,history-2024-304-10,D,multiple_choice,12.0,"['Thái Lan.', 'Mông Cổ.', 'Hàn Quốc.', 'Ai Cập.']","Sau Chiến tranh thế giới thứ hai, quốc gia nào sau đây ở châu Phi giành được độc lập?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,".

    Answer:
model
[D] Following World War II, Egypt gained independence in 1952. The other options – Thailand, Mongolia, and Korea – were either already independent before the war or remained under colonial rule or foreign influence afterward. Egypt’s independence",D
282,history-2020-301-18,B,multiple_choice,12.0,"['Bỉ.', 'Anh.', 'Tây Ban Nha.', 'Bồ Đào Nha.']","Sau Chiến tranh thế giới thứ hai, thực dân nào sau đây đề ra “phương án Maobátton"" để thực hiện ở Ấn Độ?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[B] The British implemented the “MacMahon Plan” in India after World War II to address the rising influence of the Indian National Congress and maintain colonial control. This plan involved a combination of repression, limited concessions, and attempts to manipulate local politics",B
283,history-2024-301-7,D,multiple_choice,12.0,"['Libi.', 'Nam Phi.', 'Phần Lan.', 'Cuba.']","Sau Chiến tranh thế giới thứ hai, đế quốc Mĩ giúp đỡ Batixta thiết lập chế độ độc tài quân sự ở quốc gia nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"model
[D] The United States supported Fidel Castro’s establishment of a military dictatorship in Cuba following the revolution. This support was driven by Cold War politics and the desire to contain Soviet influence in the Western Hemisphere. Libia, South Africa, and Finland",D
284,history-2024-304-13,B,multiple_choice,12.0,"['Khôi phục nhà nước phong kiến Việt Nam.', 'Chia cắt lâu dài Việt Nam.', 'Thiết lập chế độ chiếm nô.', 'Xóa bỏ căn cứ địa Bắc Sơn – Võ Nhai.']","Sau Hiệp định Giơnevơ năm 1954 về Đông Dương, đế quốc Mĩ dựng lên chính quyền Ngô Đình Diệm ở miền Nam Việt Nam nhằm thực hiện âm mưu nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"[B] The Geneva Accords left Vietnam divided, and the Diem regime was established to maintain this division and prevent a unified, communist Vietnam. The US aimed to create a long-term division to contain communism and exert influence over the South. Option",B
285,history-2022-302-16,A,multiple_choice,12.0,"['Trung Quốc', 'Achentina', 'Anh', 'Tây Ban Nha']","Sau năm 1991, ở châu Á, Liên bang Nga khôi phục và phát triển quan hệ với",1.0,,,,Trắc Nghiệm/Nội dung Ngắn," ở châu Á, Liên bang Nga khôi phục và phát triển quan hệ với

    Options:  A. Trung Quốc
B. Achentina
C. Anh
D. Tây Ban Nha

    Answer:
model
[A] Following 1991, Russia focused on rebuilding its economy and strengthening relationships with its immediate neighbors and former Soviet republics. China, as a major economic power and a key player in Central Asia, became a primary focus for Russia’",A
286,history-2020-302-11,C,multiple_choice,12.0,"['Chiến tranh thế giới thứ hai kết thúc.', 'Chiến tranh thế giới thứ hai bùng nổ.', 'Cách mạng tháng Mười Nga thành công.', 'Liên minh châu Âu được thành lập.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời ki 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân," minh châu Âu được thành lập.

    Answer:
model
[A] The end of World War II profoundly impacted Vietnam. The war exposed France’s weakness and vulnerability, creating an opportunity for Vietnamese nationalists to push for independence. The collapse of the colonial powers and the rise of the United States as a dominant",A
287,history-2021-301-25,D,multiple_choice,12.0,"['Liên hợp quốc được thành lập', 'Hiệp ước an ninh Mĩ-Nhật được kí kết', 'Xu thế toàn cầu hóa xuất hiện', 'Quốc tế Cộng sản được thành lập']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời ki 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân," hiện
D. Quốc tế Cộng sản được thành lập

    Answer:
model
[B] The Treaty of Mutual Assistance between Japan and France (1909) demonstrated the growing imperialist rivalry and the vulnerability of colonial powers, inspiring Vietnamese intellectuals and revolutionaries to seek independence from French rule. The formation of the UN (A",B
288,history-2020-304-18,B,multiple_choice,12.0,"['Chiến tranh thế giới thứ hai kết thúc', 'Quốc tế Cộng sản được thành lập', 'Liên minh châu Âu được thành lập', 'Chiến tranh thế giới thứ hai bùng nổ']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời kì 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"
model
[B] The establishment of the Comintern provided Vietnamese revolutionaries with an international organization and theoretical framework, influencing their strategies and goals during the 1919-1930 period. While World War II’s end (A) and",B
289,history-2020-303-12,D,multiple_choice,12.0,"['Chiến tranh thế giới thứ hai bùng nổ.', 'Chiến tranh thế giới thứ hai kết thúc.', 'Liên minh châu Âu được thành lập.', 'Cách mạng vô sản ở Nga thành công.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời kì 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"[B] The end of World War II created a power vacuum in Europe and Asia, weakening European colonial powers and creating opportunities for nationalist movements, including in Vietnam. The collapse of the wartime alliance between Britain and France allowed for increased Vietnamese independence movements and",B
290,history-2020-301-13,C,multiple_choice,12.0,"['Liên minh châu Âu được thành lập.', 'Chiến tranh thế giới thứ hai bùng nổ.', 'Nước Nga Xô viết ra đời.', 'Chiến tranh thế giới thứ hai kết thúc.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời kì 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"[C] The October Revolution in Russia had a profound impact on Vietnam. It provided ideological inspiration for the Vietnamese communist movement, introduced the concept of imperialism, and offered practical support in the form of advisors and limited material assistance. The other options, while",C
291,history-2021-302-29,A,multiple_choice,12.0,"['Nước Nga Xô viết được thành lập.', 'Xu thế toàn cầu hóa xuất hiện.', 'Hiệp ước an ninh Mĩ Nhật được kí kết.', 'Liên hợp quốc được thành lập.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời kì 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"[A] The establishment of the Soviet Union provided ideological inspiration and material support to the Vietnamese revolutionary movement. The Bolshevik revolution demonstrated the possibility of overthrowing a colonial empire and establishing a socialist state, which greatly influenced Vietnamese intellectuals and revolutionaries. Options B,",A
292,history-2021-303-29,B,multiple_choice,12.0,"['Hiệp ước an ninh Mĩ-Nhật được kí kết.', 'Quốc tế Cộng sản được thành lập.', 'Liên hợp quốc được thành lập.', 'Xu thế toàn cầu hóa xuất hiện.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời kì 1919-1930?,,1.0,,,Bối cảnh/Nguyên nhân,"Answer:
model
[B] The establishment of the Comintern provided Vietnamese revolutionaries with an international organization and ideological framework, influencing their strategies and goals during the 1919-1930 period. The Munich Pact (A), the UN (C),",B
293,history-2021-303-23,B,multiple_choice,12.0,"['Nước Cộng hòa Ấn Độ được thành lập.', 'Chiến tranh thế giới thứ hai bùng nổ.', 'Liên Xô phóng thành công vệ tinh nhân tạo.', 'Nước Cộng hòa Nhân dân Trung Hoa ra đời.']",Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam trong giai đoạn 1939-1945?,,1.0,,,Bối cảnh/Nguyên nhân,"[B] The outbreak of World War II significantly impacted Vietnam by disrupting French colonial rule, creating opportunities for the Viet Minh to gain support and resources, and ultimately leading to France’s defeat and the end of colonial rule. Options A, C,",B
